#depth	Te	cC/dT	dt/dr	d^2T/dr^2
5.10671e+22	7.5011e+02	-8.48e-34	1.09e-20	4.83e-43
5.20517e+22	7.6039e+02	-8.59e-34	1.12e-20	2.96e-43
5.29148e+22	7.6996e+02	-8.68e-34	1.19e-20	8.55e-43
5.36736e+22	7.7881e+02	-8.76e-34	1.25e-20	8.23e-43
5.43428e+22	7.8591e+02	-8.81e-34	1.13e-20	-1.82e-42
5.49340e+22	7.9345e+02	-8.87e-34	1.36e-20	4.10e-42
5.54575e+22	7.9943e+02	-8.91e-34	1.21e-20	-2.92e-42
5.59219e+22	8.0567e+02	-8.95e-34	1.43e-20	4.94e-42
5.63346e+22	8.1132e+02	-8.99e-34	1.45e-20	5.74e-43
5.67184e+22	8.1607e+02	-9.01e-34	1.25e-20	-5.28e-42
5.70957e+22	8.2096e+02	-9.03e-34	1.30e-20	1.30e-42
5.74696e+22	8.2596e+02	-9.06e-34	1.35e-20	1.18e-42
5.78401e+22	8.3139e+02	-9.08e-34	1.47e-20	3.42e-42
5.82073e+22	8.3572e+02	-9.10e-34	1.19e-20	-7.83e-42
5.85712e+22	8.4141e+02	-9.12e-34	1.57e-20	1.06e-41
5.89318e+22	8.4574e+02	-9.13e-34	1.21e-20	-1.01e-41
5.92893e+22	8.5190e+02	-9.16e-34	1.73e-20	1.48e-41
5.96436e+22	8.5640e+02	-9.16e-34	1.28e-20	-1.29e-41
5.98284e+22	8.6005e+02	-9.19e-34	2.20e-19	1.25e-38
5.98284e+22	8.6005e+02	-9.19e-34	2.20e-19	0.00e+00
1.23852e+19	6.5609e+02	-6.90e-34
7.43113e+19	6.5303e+02	-6.79e-34	-3.09e-20
3.22016e+20	6.4847e+02	-6.63e-34	-1.15e-20	4.88e-41
1.31283e+21	6.4101e+02	-6.40e-34	-4.70e-21	4.29e-42
3.13594e+21	6.2207e+02	-5.70e-34	-9.19e-21	-2.18e-42
5.10409e+21	6.0629e+02	-5.09e-34	-8.41e-21	4.16e-43
6.89512e+21	5.9686e+02	-4.73e-34	-5.53e-21	1.69e-42
8.85774e+21	5.9162e+02	-4.58e-34	-2.36e-21	1.43e-42
1.14092e+22	5.8774e+02	-4.51e-34	-1.35e-21	3.52e-43
1.47260e+22	5.8654e+02	-4.59e-34	-3.21e-22	2.74e-43
1.90379e+22	5.9028e+02	-4.90e-34	7.67e-22	2.23e-43
2.38874e+22	5.9976e+02	-5.42e-34	1.97e-21	2.49e-43
2.83289e+22	6.1471e+02	-6.07e-34	3.68e-21	4.23e-43
3.20277e+22	6.3238e+02	-6.72e-34	5.29e-21	4.82e-43
3.50840e+22	6.5052e+02	-7.28e-34	6.54e-21	4.51e-43
3.76341e+22	6.6842e+02	-7.76e-34	7.69e-21	4.93e-43
3.97827e+22	6.8535e+02	-8.14e-34	8.59e-21	4.59e-43
4.16089e+22	7.0128e+02	-8.46e-34	9.47e-21	5.21e-43
4.31725e+22	7.1608e+02	-8.72e-34	1.02e-20	5.31e-43
4.45199e+22	7.2974e+02	-8.93e-34	1.09e-20	5.55e-43
4.56875e+22	7.4229e+02	-9.10e-34	1.16e-20	5.77e-43
4.67039e+22	7.5375e+02	-9.24e-34	1.21e-20	5.77e-43
4.75923e+22	7.6404e+02	-9.35e-34	1.24e-20	3.53e-43
4.83715e+22	7.7362e+02	-9.44e-34	1.31e-20	1.02e-42
4.90569e+22	7.8358e+02	-9.54e-34	1.55e-20	3.69e-42
4.96619e+22	7.9035e+02	-9.59e-34	1.19e-20	-6.30e-42
5.01968e+22	7.9729e+02	-9.64e-34	1.38e-20	3.75e-42
5.06704e+22	8.0402e+02	-9.69e-34	1.51e-20	2.96e-42
5.10906e+22	8.0969e+02	-9.72e-34	1.43e-20	-2.04e-42
5.14641e+22	8.1500e+02	-9.75e-34	1.51e-20	2.24e-42
5.18136e+22	8.1956e+02	-9.78e-34	1.31e-20	-5.70e-42
5.21591e+22	8.2465e+02	-9.80e-34	1.48e-20	4.85e-42
5.25015e+22	8.3018e+02	-9.83e-34	1.62e-20	4.12e-42
5.28409e+22	8.3447e+02	-9.84e-34	1.27e-20	-1.04e-41
5.31773e+22	8.4068e+02	-9.88e-34	1.85e-20	1.75e-41
5.35107e+22	8.4499e+02	-9.88e-34	1.30e-20	-1.68e-41
5.38412e+22	8.4990e+02	-9.90e-34	1.49e-20	5.95e-42
5.41686e+22	8.5504e+02	-9.91e-34	1.58e-20	2.59e-42
5.44848e+22	8.6055e+02	-9.93e-34	1.80e-20	7.28e-42
5.44848e+22	8.6055e+02	-9.93e-34	1.80e-20	0.00e+00
1.17115e+19	6.5127e+02	-7.49e-34
7.02692e+19	6.4834e+02	-7.38e-34	-3.13e-20
3.04500e+20	6.4394e+02	-7.20e-34	-1.17e-20	5.21e-41
1.24142e+21	6.3676e+02	-6.95e-34	-4.79e-21	4.64e-42
2.96536e+21	6.1790e+02	-6.18e-34	-9.68e-21	-2.51e-42
4.82647e+21	6.0234e+02	-5.50e-34	-8.77e-21	5.11e-43
6.52007e+21	5.9324e+02	-5.10e-34	-5.64e-21	1.94e-42
8.37594e+21	5.8850e+02	-4.95e-34	-2.26e-21	1.61e-42
1.07886e+22	5.8537e+02	-4.90e-34	-1.15e-21	4.07e-43
1.39250e+22	5.8526e+02	-5.02e-34	-3.18e-23	3.15e-43
1.80023e+22	5.9064e+02	-5.43e-34	1.17e-21	2.60e-43
2.24881e+22	6.0183e+02	-6.03e-34	2.57e-21	3.20e-43
2.64587e+22	6.1803e+02	-6.76e-34	4.53e-21	5.48e-43
2.97232e+22	6.3633e+02	-7.45e-34	6.20e-21	5.67e-43
3.24265e+22	6.5482e+02	-8.04e-34	7.53e-21	5.40e-43
3.46877e+22	6.7290e+02	-8.54e-34	8.75e-21	5.94e-43
3.65970e+22	6.8989e+02	-8.94e-34	9.69e-21	5.34e-43
3.82228e+22	7.0584e+02	-9.27e-34	1.06e-20	6.34e-43
3.96170e+22	7.2062e+02	-9.53e-34	1.15e-20	6.36e-43
4.08200e+22	7.3424e+02	-9.75e-34	1.22e-20	6.64e-43
4.18636e+22	7.4673e+02	-9.92e-34	1.29e-20	6.89e-43
4.27729e+22	7.5814e+02	-1.01e-33	1.35e-20	6.91e-43
4.35684e+22	7.6837e+02	-1.02e-33	1.38e-20	4.18e-43
4.42666e+22	7.7789e+02	-1.03e-33	1.46e-20	1.22e-42
4.48811e+22	7.8744e+02	-1.04e-33	1.66e-20	3.51e-42
4.54237e+22	7.9417e+02	-1.04e-33	1.32e-20	-6.59e-42
4.59036e+22	8.0096e+02	-1.05e-33	1.51e-20	4.07e-42
4.63286e+22	8.0753e+02	-1.05e-33	1.64e-20	3.47e-42
4.67058e+22	8.1334e+02	-1.05e-33	1.64e-20	-1.51e-43
4.70437e+22	8.1870e+02	-1.06e-33	1.67e-20	9.18e-43
4.73629e+22	8.2360e+02	-1.06e-33	1.54e-20	-3.89e-42
4.76791e+22	8.2865e+02	-1.06e-33	1.60e-20	1.86e-42
4.79926e+22	8.3372e+02	-1.07e-33	1.62e-20	6.63e-43
4.83032e+22	8.3922e+02	-1.07e-33	1.78e-20	4.94e-42
4.86111e+22	8.4367e+02	-1.07e-33	1.45e-20	-1.06e-41
4.89162e+22	8.4942e+02	-1.07e-33	1.89e-20	1.44e-41
4.92187e+22	8.5386e+02	-1.07e-33	1.48e-20	-1.38e-41
4.95185e+22	8.6005e+02	-1.07e-33	2.08e-20	2.01e-41
4.97816e+22	8.6430e+02	-1.08e-33	1.86e-20	-9.29e-42
4.97816e+22	8.6430e+02	-1.08e-33	1.86e-20	0.00e+00
1.10790e+19	6.4690e+02	-8.12e-34
6.64739e+19	6.4416e+02	-8.02e-34	-3.09e-20
2.88054e+20	6.3988e+02	-7.83e-34	-1.21e-20	5.31e-41
1.17437e+21	6.3297e+02	-7.56e-34	-4.87e-21	5.08e-42
2.80520e+21	6.1419e+02	-6.70e-34	-1.02e-20	-2.88e-42
4.56578e+21	5.9887e+02	-5.95e-34	-9.13e-21	6.27e-43
6.16792e+21	5.9011e+02	-5.52e-34	-5.74e-21	2.22e-42
7.92355e+21	5.8590e+02	-5.37e-34	-2.12e-21	1.82e-42
1.02059e+22	5.8354e+02	-5.34e-34	-9.15e-22	4.67e-43
1.31729e+22	5.8457e+02	-5.52e-34	3.07e-22	3.64e-43
1.70300e+22	5.9169e+02	-6.03e-34	1.63e-21	3.04e-43
2.11380e+22	6.0436e+02	-6.72e-34	3.29e-21	4.28e-43
2.46483e+22	6.2158e+02	-7.51e-34	5.44e-21	6.82e-43
2.75384e+22	6.4032e+02	-8.24e-34	7.16e-21	6.58e-43
2.99373e+22	6.5948e+02	-8.88e-34	8.78e-21	7.39e-43
3.19488e+22	6.7727e+02	-9.38e-34	9.67e-21	4.85e-43
3.36507e+22	6.9437e+02	-9.80e-34	1.09e-20	8.08e-43
3.51019e+22	7.1032e+02	-1.01e-33	1.19e-20	7.33e-43
3.63481e+22	7.2508e+02	-1.04e-33	1.28e-20	7.60e-43
3.74246e+22	7.3865e+02	-1.06e-33	1.36e-20	7.92e-43
3.83595e+22	7.5109e+02	-1.08e-33	1.43e-20	8.22e-43
3.91747e+22	7.6244e+02	-1.10e-33	1.49e-20	8.24e-43
3.98884e+22	7.7262e+02	-1.11e-33	1.53e-20	4.95e-43
4.05152e+22	7.8207e+02	-1.12e-33	1.61e-20	1.46e-42
4.10672e+22	7.9120e+02	-1.12e-33	1.76e-20	2.96e-42
4.15547e+22	7.9822e+02	-1.13e-33	1.53e-20	-5.02e-42
4.19861e+22	8.0498e+02	-1.13e-33	1.67e-20	3.34e-42
4.23683e+22	8.1143e+02	-1.14e-33	1.79e-20	3.48e-42
4.27077e+22	8.1720e+02	-1.14e-33	1.81e-20	3.55e-43
4.30142e+22	8.2250e+02	-1.15e-33	1.81e-20	2.72e-44
4.33064e+22	8.2750e+02	-1.15e-33	1.72e-20	-3.01e-42
4.35959e+22	8.3260e+02	-1.15e-33	1.77e-20	1.64e-42
4.38828e+22	8.3769e+02	-1.15e-33	1.78e-20	6.14e-43
4.41672e+22	8.4332e+02	-1.16e-33	1.99e-20	7.25e-42
4.44491e+22	8.4766e+02	-1.16e-33	1.54e-20	-1.59e-41
4.47286e+22	8.5366e+02	-1.16e-33	2.16e-20	2.21e-41
4.50055e+22	8.5787e+02	-1.16e-33	1.53e-20	-2.28e-41
4.52800e+22	8.6458e+02	-1.16e-33	2.45e-20	3.39e-41
4.54987e+22	8.6834e+02	-1.16e-33	2.29e-20	-9.96e-42
4.54987e+22	8.6834e+02	-1.16e-33	2.29e-20	0.00e+00
1.04846e+19	6.4303e+02	-8.82e-34
6.29077e+19	6.4040e+02	-8.72e-34	-3.14e-20
2.72600e+20	6.3626e+02	-8.51e-34	-1.23e-20	5.67e-41
1.11137e+21	6.2963e+02	-8.22e-34	-4.95e-21	5.51e-42
2.65471e+21	6.1093e+02	-7.26e-34	-1.07e-20	-3.31e-42
4.32084e+21	5.9585e+02	-6.44e-34	-9.50e-21	7.64e-43
5.83702e+21	5.8745e+02	-5.98e-34	-5.82e-21	2.55e-42
7.49846e+21	5.8379e+02	-5.84e-34	-1.95e-21	2.06e-42
9.65835e+21	5.8223e+02	-5.84e-34	-6.39e-22	5.37e-43
1.24662e+22	5.8445e+02	-6.09e-34	6.99e-22	4.22e-43
1.61164e+22	5.9337e+02	-6.70e-34	2.16e-21	3.55e-43
1.98811e+22	6.0757e+02	-7.50e-34	4.17e-21	5.90e-43
2.29800e+22	6.2566e+02	-8.35e-34	6.47e-21	8.23e-43
2.55348e+22	6.4481e+02	-9.12e-34	8.27e-21	7.79e-43
2.76606e+22	6.6480e+02	-9.82e-34	1.03e-20	1.06e-42
2.94475e+22	6.8206e+02	-1.03e-33	1.05e-20	1.37e-43
3.09625e+22	6.9919e+02	-1.07e-33	1.23e-20	1.26e-42
3.22559e+22	7.1510e+02	-1.11e-33	1.33e-20	8.60e-43
3.33682e+22	7.2980e+02	-1.14e-33	1.43e-20	9.09e-43
3.43303e+22	7.4330e+02	-1.16e-33	1.51e-20	9.42e-43
3.51665e+22	7.5566e+02	-1.18e-33	1.59e-20	9.83e-43
3.58964e+22	7.6672e+02	-1.19e-33	1.62e-20	5.46e-43
3.65358e+22	7.7700e+02	-1.20e-33	1.72e-20	1.61e-42
3.70976e+22	7.8640e+02	-1.21e-33	1.79e-20	1.26e-42
3.75927e+22	7.9537e+02	-1.22e-33	1.93e-20	3.15e-42
3.80302e+22	8.0238e+02	-1.23e-33	1.71e-20	-5.52e-42
3.84175e+22	8.0942e+02	-1.23e-33	1.94e-20	6.36e-42
3.87608e+22	8.1574e+02	-1.24e-33	1.96e-20	6.13e-43
3.90658e+22	8.2142e+02	-1.24e-33	1.98e-20	6.58e-43
3.93437e+22	8.2664e+02	-1.24e-33	1.95e-20	-1.12e-42
3.96112e+22	8.3135e+02	-1.24e-33	1.77e-20	-6.75e-42
3.98763e+22	8.3654e+02	-1.25e-33	1.97e-20	7.70e-42
4.01390e+22	8.4213e+02	-1.25e-33	2.14e-20	6.44e-42
4.03994e+22	8.4660e+02	-1.25e-33	1.72e-20	-1.61e-41
4.06575e+22	8.5278e+02	-1.25e-33	2.41e-20	2.68e-41
4.09133e+22	8.5730e+02	-1.25e-33	1.77e-20	-2.51e-41
4.11670e+22	8.6231e+02	-1.26e-33	1.99e-20	8.57e-42
4.14183e+22	8.6755e+02	-1.26e-33	2.09e-20	4.24e-42
4.15966e+22	8.7204e+02	-1.26e-33	4.22e-20	2.00e-40
4.15966e+22	8.7204e+02	-1.26e-33	4.22e-20	0.00e+00
9.92571e+18	6.3962e+02	-9.59e-34
5.95543e+19	6.3709e+02	-9.48e-34	-3.19e-20
2.58069e+20	6.3308e+02	-9.26e-34	-1.26e-20	6.07e-41
1.05213e+21	6.2671e+02	-8.94e-34	-5.01e-21	5.98e-42
2.51319e+21	6.0810e+02	-7.89e-34	-1.13e-20	-3.79e-42
4.09051e+21	5.9326e+02	-6.99e-34	-9.87e-21	9.28e-43
5.52586e+21	5.8524e+02	-6.50e-34	-5.87e-21	2.93e-42
7.09874e+21	5.8214e+02	-6.36e-34	-1.74e-21	2.32e-42
9.14349e+21	5.8141e+02	-6.40e-34	-3.15e-22	6.16e-43
1.18017e+22	5.8487e+02	-6.73e-34	1.15e-21	4.88e-43
1.51472e+22	5.9496e+02	-7.43e-34	2.74e-21	4.30e-43
1.85077e+22	6.1028e+02	-8.31e-34	5.05e-21	7.61e-43
2.12733e+22	6.2896e+02	-9.23e-34	7.48e-21	9.77e-43
2.35574e+22	6.4845e+02	-1.00e-33	9.40e-21	9.27e-43
2.54613e+22	6.6869e+02	-1.08e-33	1.17e-20	1.30e-42
2.70643e+22	6.8601e+02	-1.13e-33	1.18e-20	8.67e-44
2.84254e+22	7.0319e+02	-1.17e-33	1.37e-20	1.54e-42
2.95887e+22	7.1911e+02	-1.21e-33	1.48e-20	1.02e-42
3.05902e+22	7.3379e+02	-1.24e-33	1.58e-20	1.08e-42
3.14570e+22	7.4726e+02	-1.26e-33	1.67e-20	1.12e-42
3.22110e+22	7.5958e+02	-1.28e-33	1.75e-20	1.17e-42
3.28695e+22	7.7061e+02	-1.29e-33	1.79e-20	6.42e-43
3.34467e+22	7.8084e+02	-1.30e-33	1.90e-20	1.90e-42
3.39541e+22	7.9019e+02	-1.31e-33	1.97e-20	1.51e-42
3.44014e+22	7.9895e+02	-1.32e-33	2.09e-20	2.90e-42
3.47967e+22	8.0607e+02	-1.33e-33	1.92e-20	-4.62e-42
3.51468e+22	8.1306e+02	-1.33e-33	2.13e-20	6.33e-42
3.54573e+22	8.1949e+02	-1.34e-33	2.20e-20	2.54e-42
3.57331e+22	8.2512e+02	-1.34e-33	2.17e-20	-1.27e-42
3.59861e+22	8.3016e+02	-1.34e-33	2.05e-20	-4.84e-42
3.62311e+22	8.3487e+02	-1.35e-33	1.93e-20	-4.80e-42
3.64739e+22	8.4053e+02	-1.35e-33	2.34e-20	1.70e-41
3.67145e+22	8.4505e+02	-1.35e-33	1.88e-20	-1.91e-41
3.69530e+22	8.5085e+02	-1.35e-33	2.44e-20	2.36e-41
3.71894e+22	8.5525e+02	-1.35e-33	1.87e-20	-2.44e-41
3.74237e+22	8.6165e+02	-1.36e-33	2.75e-20	3.76e-41
3.76561e+22	8.6614e+02	-1.36e-33	1.94e-20	-3.49e-41
3.78864e+22	8.7120e+02	-1.36e-33	2.21e-20	1.17e-41
3.80366e+22	8.7542e+02	-1.36e-33	5.93e-20	5.24e-40
3.80366e+22	8.7542e+02	-1.36e-33	5.93e-20	0.00e+00
9.39978e+18	6.3664e+02	-1.04e-33
5.63987e+19	6.3420e+02	-1.03e-33	-3.25e-20
2.44394e+20	6.3031e+02	-1.01e-33	-1.29e-20	6.50e-41
9.96377e+20	6.2420e+02	-9.74e-34	-5.08e-21	6.51e-42
2.38002e+21	6.0567e+02	-8.57e-34	-1.18e-20	-4.33e-42
3.87376e+21	5.9108e+02	-7.59e-34	-1.02e-20	1.13e-42
5.23306e+21	5.8345e+02	-7.07e-34	-5.89e-21	3.36e-42
6.72260e+21	5.8095e+02	-6.95e-34	-1.49e-21	2.61e-42
8.65900e+21	5.8108e+02	-7.04e-34	6.22e-23	7.08e-43
1.11763e+22	5.8587e+02	-7.45e-34	1.68e-21	5.69e-43
1.42408e+22	5.9704e+02	-8.24e-34	3.40e-21	5.24e-43
1.72350e+22	6.1343e+02	-9.22e-34	6.06e-21	9.81e-43
1.97022e+22	6.3260e+02	-1.02e-33	8.60e-21	1.14e-42
2.17434e+22	6.5236e+02	-1.10e-33	1.07e-20	1.11e-42
2.34478e+22	6.7282e+02	-1.18e-33	1.31e-20	1.60e-42
2.48853e+22	6.9015e+02	-1.23e-33	1.31e-20	-3.14e-45
2.61074e+22	7.0738e+02	-1.28e-33	1.53e-20	1.93e-42
2.71532e+22	7.2327e+02	-1.32e-33	1.64e-20	1.17e-42
2.80543e+22	7.3790e+02	-1.35e-33	1.75e-20	1.28e-42
2.88350e+22	7.5132e+02	-1.37e-33	1.85e-20	1.33e-42
2.95144e+22	7.6358e+02	-1.39e-33	1.94e-20	1.39e-42
3.01083e+22	7.7455e+02	-1.40e-33	1.98e-20	7.51e-43
3.06290e+22	7.8471e+02	-1.41e-33	2.09e-20	2.23e-42
3.10869e+22	7.9400e+02	-1.42e-33	2.17e-20	1.83e-42
3.14908e+22	8.0179e+02	-1.43e-33	2.06e-20	-2.85e-42
3.18477e+22	8.0971e+02	-1.44e-33	2.36e-20	9.16e-42
3.21638e+22	8.1624e+02	-1.44e-33	2.20e-20	-5.55e-42
3.24443e+22	8.2281e+02	-1.45e-33	2.49e-20	1.10e-41
3.26936e+22	8.2845e+02	-1.45e-33	2.40e-20	-3.75e-42
3.29236e+22	8.3361e+02	-1.45e-33	2.29e-20	-4.92e-42
3.31480e+22	8.3836e+02	-1.45e-33	2.13e-20	-7.42e-42
3.33704e+22	8.4402e+02	-1.46e-33	2.56e-20	1.96e-41
3.35908e+22	8.4855e+02	-1.46e-33	2.06e-20	-2.28e-41
3.38093e+22	8.5440e+02	-1.46e-33	2.69e-20	2.92e-41
3.40258e+22	8.5875e+02	-1.46e-33	2.02e-20	-3.13e-41
3.42405e+22	8.6526e+02	-1.46e-33	3.05e-20	4.81e-41
3.44533e+22	8.6968e+02	-1.46e-33	2.08e-20	-4.55e-41
3.46643e+22	8.7475e+02	-1.46e-33	2.42e-20	1.58e-41
3.47893e+22	8.7829e+02	-1.47e-33	8.83e-20	1.60e-39
3.47893e+22	8.7829e+02	-1.47e-33	8.83e-20	0.00e+00
8.90458e+18	6.3406e+02	-1.13e-33
5.34275e+19	6.3170e+02	-1.12e-33	-3.31e-20
2.31519e+20	6.2793e+02	-1.10e-33	-1.32e-20	6.97e-41
9.43885e+20	6.2207e+02	-1.06e-33	-5.14e-21	7.09e-42
2.25464e+21	6.0361e+02	-9.32e-34	-1.25e-20	-4.93e-42
3.66968e+21	5.8929e+02	-8.25e-34	-1.06e-20	1.36e-42
4.95737e+21	5.8210e+02	-7.70e-34	-5.86e-21	3.88e-42
6.36844e+21	5.8018e+02	-7.60e-34	-1.21e-21	2.92e-42
8.20282e+21	5.8121e+02	-7.75e-34	5.00e-22	8.22e-43
1.05875e+22	5.8735e+02	-8.27e-34	2.28e-21	6.59e-43
1.33963e+22	5.9965e+02	-9.15e-34	4.21e-21	6.61e-43
1.60616e+22	6.1698e+02	-1.02e-33	7.19e-21	1.24e-42
1.82603e+22	6.3662e+02	-1.13e-33	9.88e-21	1.35e-42
2.00826e+22	6.5661e+02	-1.21e-33	1.21e-20	1.32e-42
2.16070e+22	6.7609e+02	-1.29e-33	1.40e-20	1.38e-42
2.28940e+22	6.9458e+02	-1.35e-33	1.56e-20	1.40e-42
2.39895e+22	7.1175e+02	-1.40e-33	1.70e-20	1.34e-42
2.49287e+22	7.2759e+02	-1.43e-33	1.82e-20	1.43e-42
2.57387e+22	7.4215e+02	-1.46e-33	1.94e-20	1.51e-42
2.64410e+22	7.5549e+02	-1.49e-33	2.04e-20	1.58e-42
2.70528e+22	7.6766e+02	-1.50e-33	2.13e-20	1.63e-42
2.75877e+22	7.7854e+02	-1.52e-33	2.18e-20	8.82e-43
2.80570e+22	7.8861e+02	-1.53e-33	2.29e-20	2.63e-42
2.84700e+22	7.9782e+02	-1.54e-33	2.38e-20	2.27e-42
2.88343e+22	8.0535e+02	-1.55e-33	2.20e-20	-5.23e-42
2.91563e+22	8.1324e+02	-1.55e-33	2.61e-20	1.34e-41
2.94416e+22	8.2001e+02	-1.56e-33	2.53e-20	-2.99e-42
2.96948e+22	8.2630e+02	-1.56e-33	2.64e-20	4.72e-42
2.99199e+22	8.3201e+02	-1.57e-33	2.69e-20	2.45e-42
3.01291e+22	8.3700e+02	-1.57e-33	2.42e-20	-1.34e-41
3.03346e+22	8.4175e+02	-1.57e-33	2.32e-20	-4.52e-42
3.05383e+22	8.4739e+02	-1.57e-33	2.78e-20	2.28e-41
3.07401e+22	8.5198e+02	-1.57e-33	2.28e-20	-2.51e-41
3.09402e+22	8.5770e+02	-1.58e-33	2.87e-20	2.96e-41
3.11385e+22	8.6222e+02	-1.58e-33	2.29e-20	-2.93e-41
3.13351e+22	8.6845e+02	-1.58e-33	3.18e-20	4.54e-41
3.15300e+22	8.7307e+02	-1.58e-33	2.38e-20	-4.10e-41
3.17233e+22	8.7814e+02	-1.58e-33	2.64e-20	1.31e-41
3.18257e+22	8.8103e+02	-1.58e-33	2.30e-19	1.63e-38
3.18257e+22	8.8103e+02	-1.58e-33	2.30e-19	0.00e+00
8.43800e+18	6.3186e+02	-1.23e-33
5.06280e+19	6.2958e+02	-1.22e-33	-3.38e-20
2.19388e+20	6.2592e+02	-1.19e-33	-1.36e-20	7.48e-41
8.94428e+20	6.2030e+02	-1.15e-33	-5.20e-21	7.75e-42
2.13650e+21	6.0192e+02	-1.01e-33	-1.31e-20	-5.62e-42
3.47740e+21	5.8787e+02	-8.97e-34	-1.10e-20	1.65e-42
4.69762e+21	5.8106e+02	-8.40e-34	-5.86e-21	4.41e-42
6.03475e+21	5.7981e+02	-8.33e-34	-8.23e-22	3.33e-42
7.77302e+21	5.8179e+02	-8.54e-34	1.01e-21	9.31e-43
1.00328e+22	5.8934e+02	-9.19e-34	2.96e-21	7.64e-43
1.26087e+22	6.0277e+02	-1.02e-33	5.17e-21	8.52e-43
1.49787e+22	6.2096e+02	-1.13e-33	8.49e-21	1.55e-42
1.69358e+22	6.4100e+02	-1.24e-33	1.13e-20	1.59e-42
1.85608e+22	6.6116e+02	-1.33e-33	1.36e-20	1.57e-42
1.99226e+22	6.8129e+02	-1.41e-33	1.62e-20	2.03e-42
2.10745e+22	6.9913e+02	-1.47e-33	1.68e-20	6.49e-43
2.20564e+22	7.1626e+02	-1.52e-33	1.89e-20	2.30e-42
2.28989e+22	7.3206e+02	-1.56e-33	2.03e-20	1.71e-42
2.36262e+22	7.4651e+02	-1.59e-33	2.14e-20	1.69e-42
2.42574e+22	7.5973e+02	-1.61e-33	2.25e-20	1.89e-42
2.48075e+22	7.7179e+02	-1.63e-33	2.35e-20	1.91e-42
2.52889e+22	7.8256e+02	-1.64e-33	2.40e-20	1.03e-42
2.57114e+22	7.9252e+02	-1.66e-33	2.52e-20	3.09e-42
2.60833e+22	8.0166e+02	-1.67e-33	2.62e-20	3.02e-42
2.64115e+22	8.0875e+02	-1.67e-33	2.30e-20	-1.05e-41
2.67018e+22	8.1676e+02	-1.68e-33	2.94e-20	2.35e-41
2.69589e+22	8.2352e+02	-1.68e-33	2.80e-20	-6.03e-42
2.71872e+22	8.2971e+02	-1.69e-33	2.88e-20	4.10e-42
2.73903e+22	8.3532e+02	-1.69e-33	2.93e-20	2.69e-42
2.75804e+22	8.4027e+02	-1.69e-33	2.62e-20	-1.69e-41
2.77686e+22	8.4504e+02	-1.70e-33	2.55e-20	-3.68e-42
2.79551e+22	8.5075e+02	-1.70e-33	3.08e-20	2.87e-41
2.81400e+22	8.5521e+02	-1.70e-33	2.42e-20	-3.58e-41
2.83232e+22	8.6110e+02	-1.70e-33	3.23e-20	4.45e-41
2.85048e+22	8.6540e+02	-1.70e-33	2.38e-20	-4.73e-41
2.86849e+22	8.7201e+02	-1.70e-33	3.69e-20	7.34e-41
2.88634e+22	8.7630e+02	-1.70e-33	2.41e-20	-7.20e-41
2.90351e+22	8.8123e+02	-1.70e-33	2.98e-20	3.42e-41
2.90351e+22	8.8123e+02	-1.70e-33	2.98e-20	0.00e+00
7.99813e+18	6.3003e+02	-1.34e-33
4.79888e+19	6.2782e+02	-1.33e-33	-3.45e-20
2.07951e+20	6.2425e+02	-1.30e-33	-1.39e-20	8.05e-41
8.47802e+20	6.1888e+02	-1.26e-33	-5.25e-21	8.48e-42
2.02513e+21	6.0056e+02	-1.10e-33	-1.38e-20	-6.39e-42
3.29613e+21	5.8680e+02	-9.77e-34	-1.14e-20	1.99e-42
4.45274e+21	5.8034e+02	-9.16e-34	-5.86e-21	4.99e-42
5.72016e+21	5.7982e+02	-9.14e-34	-3.58e-22	3.84e-42
7.36781e+21	5.8279e+02	-9.43e-34	1.59e-21	1.05e-42
9.50976e+21	5.9183e+02	-1.02e-33	3.73e-21	8.85e-43
1.18736e+22	6.0642e+02	-1.13e-33	6.32e-21	1.12e-42
1.39784e+22	6.2536e+02	-1.26e-33	9.96e-21	1.91e-42
1.57182e+22	6.4574e+02	-1.37e-33	1.29e-20	1.88e-42
1.71655e+22	6.6602e+02	-1.47e-33	1.54e-20	1.87e-42
1.83806e+22	6.8617e+02	-1.55e-33	1.81e-20	2.45e-42
1.94100e+22	7.0392e+02	-1.61e-33	1.87e-20	6.65e-43
2.02887e+22	7.2094e+02	-1.65e-33	2.10e-20	2.77e-42
2.10435e+22	7.3660e+02	-1.69e-33	2.24e-20	2.03e-42
2.16957e+22	7.5095e+02	-1.72e-33	2.37e-20	2.13e-42
2.22622e+22	7.6404e+02	-1.75e-33	2.48e-20	2.10e-42
2.27563e+22	7.7659e+02	-1.77e-33	2.72e-20	5.27e-42
2.31891e+22	7.8661e+02	-1.78e-33	2.48e-20	-6.12e-42
2.35691e+22	7.9636e+02	-1.79e-33	2.74e-20	7.46e-42
2.39037e+22	8.0609e+02	-1.80e-33	3.11e-20	1.16e-41
2.41992e+22	8.1321e+02	-1.81e-33	2.56e-20	-1.95e-41
2.44607e+22	8.2018e+02	-1.81e-33	2.84e-20	1.12e-41
2.46923e+22	8.2679e+02	-1.82e-33	3.04e-20	9.15e-42
2.48980e+22	8.3269e+02	-1.82e-33	3.05e-20	4.91e-43
2.50820e+22	8.3812e+02	-1.82e-33	3.11e-20	3.36e-42
